YYY,YYYY,MM,YYYYMM,REGION_CH,REGION,RESIDENCE_CH,RESIDENCE,AGEGROUP,GENDER,COUNT
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,1-12Years,Female,211
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,1-12Years,Male,233
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,13-19Years,Female,53
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,13-19Years,Male,65
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,20-29Years,Female,333
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,20-29Years,Male,271
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,30-39Years,Female,327
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,30-39Years,Male,494
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,40-49Years,Female,471
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,40-49Years,Male,950
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,50-59Years,Female,342
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,50-59Years,Male,801
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,60Years and Over,Female,303
111,2022,01,202201,亞洲地區,Asia,中國大陸,China,60Years and Over,Male,497
111,2022,01,202201,亞洲地區,Asia,其他,Other,1-12Years,Female,63
111,2022,01,202201,亞洲地區,Asia,其他,Other,1-12Years,Male,57
111,2022,01,202201,亞洲地區,Asia,其他,Other,13-19Years,Female,42
111,2022,01,202201,亞洲地區,Asia,其他,Other,13-19Years,Male,37
111,2022,01,202201,亞洲地區,Asia,其他,Other,20-29Years,Female,372
111,2022,01,202201,亞洲地區,Asia,其他,Other,20-29Years,Male,368
111,2022,01,202201,亞洲地區,Asia,其他,Other,30-39Years,Female,293
111,2022,01,202201,亞洲地區,Asia,其他,Other,30-39Years,Male,317
111,2022,01,202201,亞洲地區,Asia,其他,Other,40-49Years,Female,194
111,2022,01,202201,亞洲地區,Asia,其他,Other,40-49Years,Male,188
111,2022,01,202201,亞洲地區,Asia,其他,Other,50-59Years,Female,131
111,2022,01,202201,亞洲地區,Asia,其他,Other,50-59Years,Male,167
111,2022,01,202201,亞洲地區,Asia,其他,Other,60Years and Over,Female,93
111,2022,01,202201,亞洲地區,Asia,其他,Other,60Years and Over,Male,124
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,1-12Years,Female,77
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,1-12Years,Male,90
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,13-19Years,Female,89
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,13-19Years,Male,72
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,20-29Years,Female,317
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,20-29Years,Male,217
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,30-39Years,Female,243
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,30-39Years,Male,169
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,40-49Years,Female,197
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,40-49Years,Male,140
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,50-59Years,Female,111
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,50-59Years,Male,97
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Female,78
111,2022,01,202201,亞洲地區,Asia,新加坡,Singapore,60Years and Over,Male,80
111,2022,01,202201,亞洲地區,Asia,日本,Japan,1-12Years,Female,68
111,2022,01,202201,亞洲地區,Asia,日本,Japan,1-12Years,Male,67
111,2022,01,202201,亞洲地區,Asia,日本,Japan,13-19Years,Female,16
111,2022,01,202201,亞洲地區,Asia,日本,Japan,13-19Years,Male,24
111,2022,01,202201,亞洲地區,Asia,日本,Japan,20-29Years,Female,153
111,2022,01,202201,亞洲地區,Asia,日本,Japan,20-29Years,Male,119
111,2022,01,202201,亞洲地區,Asia,日本,Japan,30-39Years,Female,242
111,2022,01,202201,亞洲地區,Asia,日本,Japan,30-39Years,Male,169
111,2022,01,202201,亞洲地區,Asia,日本,Japan,40-49Years,Female,109
111,2022,01,202201,亞洲地區,Asia,日本,Japan,40-49Years,Male,94
111,2022,01,202201,亞洲地區,Asia,日本,Japan,50-59Years,Female,88
111,2022,01,202201,亞洲地區,Asia,日本,Japan,50-59Years,Male,66
111,2022,01,202201,亞洲地區,Asia,日本,Japan,60Years and Over,Female,84
111,2022,01,202201,亞洲地區,Asia,日本,Japan,60Years and Over,Male,79
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,1-12Years,Female,29
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,1-12Years,Male,31
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,13-19Years,Female,11
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,13-19Years,Male,6
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,20-29Years,Female,80
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,20-29Years,Male,55
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,30-39Years,Female,125
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,30-39Years,Male,101
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,40-49Years,Female,87
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,40-49Years,Male,83
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,50-59Years,Female,68
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,50-59Years,Male,78
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,60Years and Over,Female,55
111,2022,01,202201,亞洲地區,Asia,泰國,Thailand,60Years and Over,Male,50
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,1-12Years,Female,6
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,1-12Years,Male,6
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,13-19Years,Female,0
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,13-19Years,Male,2
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,20-29Years,Female,6
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,20-29Years,Male,2
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,30-39Years,Female,18
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,30-39Years,Male,11
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,40-49Years,Female,15
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,40-49Years,Male,13
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,50-59Years,Female,11
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,50-59Years,Male,13
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,60Years and Over,Female,12
111,2022,01,202201,亞洲地區,Asia,澳門,Macao,60Years and Over,Male,23
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Female,3
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,1-12Years,Male,10
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Female,1
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,13-19Years,Male,2
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Female,16
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,20-29Years,Male,19
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Female,28
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,30-39Years,Male,54
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Female,16
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,40-49Years,Male,32
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Female,8
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,50-59Years,Male,27
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Female,5
111,2022,01,202201,亞洲地區,Asia,菲律賓,Philippines,60Years and Over,Male,21
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,1-12Years,Female,86
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,1-12Years,Male,87
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,13-19Years,Female,16
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,13-19Years,Male,9
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,20-29Years,Female,51
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,20-29Years,Male,52
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,30-39Years,Female,243
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,30-39Years,Male,195
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,40-49Years,Female,262
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,40-49Years,Male,230
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,50-59Years,Female,55
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,50-59Years,Male,150
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,60Years and Over,Female,18
111,2022,01,202201,亞洲地區,Asia,越南,Vietnam,60Years and Over,Male,106
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,1-12Years,Female,21
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,1-12Years,Male,18
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,13-19Years,Female,9
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,13-19Years,Male,13
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,20-29Years,Female,114
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,20-29Years,Male,70
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,30-39Years,Female,83
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,30-39Years,Male,63
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,40-49Years,Female,52
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,40-49Years,Male,48
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,50-59Years,Female,37
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,50-59Years,Male,44
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,60Years and Over,Female,38
111,2022,01,202201,亞洲地區,Asia,韓國,Korea,60Years and Over,Male,56
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,1-12Years,Female,26
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,1-12Years,Male,32
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,13-19Years,Female,6
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,13-19Years,Male,11
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,20-29Years,Female,80
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,20-29Years,Male,68
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,30-39Years,Female,101
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,30-39Years,Male,82
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,40-49Years,Female,90
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,40-49Years,Male,82
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,50-59Years,Female,74
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,50-59Years,Male,66
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Female,82
111,2022,01,202201,亞洲地區,Asia,香港,Hong Kong,60Years and Over,Male,72
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Female,24
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,1-12Years,Male,13
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Female,5
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,13-19Years,Male,7
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Female,14
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,20-29Years,Male,13
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Female,23
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,30-39Years,Male,27
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Female,22
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,40-49Years,Male,22
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Female,24
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,50-59Years,Male,28
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Female,14
111,2022,01,202201,亞洲地區,Asia,馬來西亞,Malaysia,60Years and Over,Male,21
111,2022,01,202201,其他未列明,Unknow,其他,Other,1-12Years,Female,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,1-12Years,Male,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,13-19Years,Female,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,13-19Years,Male,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,20-29Years,Female,2
111,2022,01,202201,其他未列明,Unknow,其他,Other,20-29Years,Male,15
111,2022,01,202201,其他未列明,Unknow,其他,Other,30-39Years,Female,1
111,2022,01,202201,其他未列明,Unknow,其他,Other,30-39Years,Male,23
111,2022,01,202201,其他未列明,Unknow,其他,Other,40-49Years,Female,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,40-49Years,Male,28
111,2022,01,202201,其他未列明,Unknow,其他,Other,50-59Years,Female,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,50-59Years,Male,14
111,2022,01,202201,其他未列明,Unknow,其他,Other,60Years and Over,Female,0
111,2022,01,202201,其他未列明,Unknow,其他,Other,60Years and Over,Male,22
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,1-12Years,Female,2
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,1-12Years,Male,1
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,13-19Years,Female,0
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,13-19Years,Male,0
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,20-29Years,Female,2
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,20-29Years,Male,2
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,30-39Years,Female,5
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,30-39Years,Male,4
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,40-49Years,Female,8
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,40-49Years,Male,9
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,50-59Years,Female,0
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,50-59Years,Male,5
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,60Years and Over,Female,0
111,2022,01,202201,大洋洲地區,Oceania,其他,Other,60Years and Over,Male,1
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Female,17
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,1-12Years,Male,18
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Female,15
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,13-19Years,Male,26
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Female,99
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,20-29Years,Male,81
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Female,35
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,30-39Years,Male,29
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Female,24
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,40-49Years,Male,20
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Female,42
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,50-59Years,Male,24
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Female,51
111,2022,01,202201,大洋洲地區,Oceania,澳洲,Australia,60Years and Over,Male,48
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Female,3
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,1-12Years,Male,9
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,13-19Years,Female,1
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,13-19Years,Male,2
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,20-29Years,Female,2
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,20-29Years,Male,2
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,30-39Years,Female,3
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,30-39Years,Male,6
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,40-49Years,Female,11
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,40-49Years,Male,3
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,50-59Years,Female,6
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,50-59Years,Male,0
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,60Years and Over,Female,13
111,2022,01,202201,大洋洲地區,Oceania,紐西蘭,New Zealand,60Years and Over,Male,12
111,2022,01,202201,歐洲地區,Europe,其他,Other,1-12Years,Female,0
111,2022,01,202201,歐洲地區,Europe,其他,Other,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,其他,Other,13-19Years,Female,0
111,2022,01,202201,歐洲地區,Europe,其他,Other,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,其他,Other,20-29Years,Female,6
111,2022,01,202201,歐洲地區,Europe,其他,Other,20-29Years,Male,2
111,2022,01,202201,歐洲地區,Europe,其他,Other,30-39Years,Female,1
111,2022,01,202201,歐洲地區,Europe,其他,Other,30-39Years,Male,2
111,2022,01,202201,歐洲地區,Europe,其他,Other,40-49Years,Female,2
111,2022,01,202201,歐洲地區,Europe,其他,Other,40-49Years,Male,1
111,2022,01,202201,歐洲地區,Europe,其他,Other,50-59Years,Female,2
111,2022,01,202201,歐洲地區,Europe,其他,Other,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,其他,Other,60Years and Over,Female,1
111,2022,01,202201,歐洲地區,Europe,其他,Other,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,德國,Germany,1-12Years,Female,4
111,2022,01,202201,歐洲地區,Europe,德國,Germany,1-12Years,Male,5
111,2022,01,202201,歐洲地區,Europe,德國,Germany,13-19Years,Female,4
111,2022,01,202201,歐洲地區,Europe,德國,Germany,13-19Years,Male,4
111,2022,01,202201,歐洲地區,Europe,德國,Germany,20-29Years,Female,44
111,2022,01,202201,歐洲地區,Europe,德國,Germany,20-29Years,Male,20
111,2022,01,202201,歐洲地區,Europe,德國,Germany,30-39Years,Female,21
111,2022,01,202201,歐洲地區,Europe,德國,Germany,30-39Years,Male,17
111,2022,01,202201,歐洲地區,Europe,德國,Germany,40-49Years,Female,17
111,2022,01,202201,歐洲地區,Europe,德國,Germany,40-49Years,Male,8
111,2022,01,202201,歐洲地區,Europe,德國,Germany,50-59Years,Female,14
111,2022,01,202201,歐洲地區,Europe,德國,Germany,50-59Years,Male,13
111,2022,01,202201,歐洲地區,Europe,德國,Germany,60Years and Over,Female,6
111,2022,01,202201,歐洲地區,Europe,德國,Germany,60Years and Over,Male,5
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,1-12Years,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,13-19Years,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,20-29Years,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,20-29Years,Male,2
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,30-39Years,Female,1
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,30-39Years,Male,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,40-49Years,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,40-49Years,Male,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,50-59Years,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,60Years and Over,Female,0
111,2022,01,202201,歐洲地區,Europe,挪威,Norway,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,1-12Years,Female,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,13-19Years,Female,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,20-29Years,Female,1
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,20-29Years,Male,1
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,30-39Years,Female,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,30-39Years,Male,1
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,40-49Years,Female,1
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,40-49Years,Male,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,50-59Years,Female,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,60Years and Over,Female,0
111,2022,01,202201,歐洲地區,Europe,比利時,Belgium,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,法國,France,1-12Years,Female,5
111,2022,01,202201,歐洲地區,Europe,法國,France,1-12Years,Male,6
111,2022,01,202201,歐洲地區,Europe,法國,France,13-19Years,Female,1
111,2022,01,202201,歐洲地區,Europe,法國,France,13-19Years,Male,2
111,2022,01,202201,歐洲地區,Europe,法國,France,20-29Years,Female,33
111,2022,01,202201,歐洲地區,Europe,法國,France,20-29Years,Male,12
111,2022,01,202201,歐洲地區,Europe,法國,France,30-39Years,Female,23
111,2022,01,202201,歐洲地區,Europe,法國,France,30-39Years,Male,16
111,2022,01,202201,歐洲地區,Europe,法國,France,40-49Years,Female,14
111,2022,01,202201,歐洲地區,Europe,法國,France,40-49Years,Male,17
111,2022,01,202201,歐洲地區,Europe,法國,France,50-59Years,Female,16
111,2022,01,202201,歐洲地區,Europe,法國,France,50-59Years,Male,9
111,2022,01,202201,歐洲地區,Europe,法國,France,60Years and Over,Female,7
111,2022,01,202201,歐洲地區,Europe,法國,France,60Years and Over,Male,5
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,1-12Years,Female,1
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,13-19Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,20-29Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,20-29Years,Male,3
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,30-39Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,30-39Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,40-49Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,40-49Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,50-59Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,60Years and Over,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞典,Sweden,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,1-12Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,13-19Years,Female,1
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,20-29Years,Female,2
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,20-29Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,30-39Years,Female,2
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,30-39Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,40-49Years,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,40-49Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Female,1
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Female,0
111,2022,01,202201,歐洲地區,Europe,瑞士,Switzerland,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,1-12Years,Female,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,1-12Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,13-19Years,Female,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,13-19Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,20-29Years,Female,5
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,20-29Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,30-39Years,Female,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,30-39Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,40-49Years,Female,1
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,40-49Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,50-59Years,Female,2
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,50-59Years,Male,0
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,60Years and Over,Female,1
111,2022,01,202201,歐洲地區,Europe,義大利,Italy,60Years and Over,Male,0
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,1-12Years,Female,4
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,1-12Years,Male,2
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,13-19Years,Female,10
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,13-19Years,Male,9
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,20-29Years,Female,63
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,20-29Years,Male,42
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,30-39Years,Female,17
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,30-39Years,Male,12
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,40-49Years,Female,15
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,40-49Years,Male,7
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,50-59Years,Female,11
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,50-59Years,Male,7
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,60Years and Over,Female,4
111,2022,01,202201,歐洲地區,Europe,英國,U.K.,60Years and Over,Male,2
111,2022,01,202201,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Female,4
111,2022,01,202201,歐洲地區,Europe,荷蘭,Netherlands,1-12Years,Male,1
111,2022,01,202201,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Female,3
111,2022,01,202201,歐洲地區,Europe,荷蘭,Netherlands,13-19Years,Male,0
